Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Region,Payment Method
10816,2024-07-12,Sports,Lululemon Wunder Under High-Rise Leggings,3,8.31,24.93,Asia,PayPal
10817,2024-03-29,Home Appliances,Hydro Flask Wide Mouth Water Bottle,1,70.69,70.69,North America,Credit Card
10818,2024-08-01,Clothing,YETI Tundra 65 Cooler,1,56.12,56.12,North America,PayPal
10819,2024-06-03,Clothing,The Ordinary Hyaluronic Acid Serum,1,553.95,553.95,North America,Credit Card
10820,2024-03-22,Electronics,Canon EOS R5 Camera,2,70.96,141.92,Europe,PayPal
10821,2024-07-07,Sports,Breville Smart Coffee Grinder Pro,1,10.29,10.29,Europe,PayPal
10822,2024-02-15,Electronics,Kindle Paperwhite,3,194.97,584.91,North America,Credit Card
10823,2024-03-17,Home Appliances,Breville Smart Oven,2,518.47,1036.94,North America,Credit Card
10824,2024-06-16,Books,Sonos Beam Soundbar,1,165.8,165.8,Asia,Debit Card
10825,2024-05-07,Sports,Yeti Roadie 24 Cooler,1,37.45,37.45,Asia,Debit Card
10826,2024-01-05,Books,Zara Summer Dress,6,197.58,1185.48,Asia,Credit Card
10827,2024-02-11,Beauty Products,Amazon Echo Show 10,1,79.28,79.28,Asia,Credit Card
10828,2024-01-04,Home Appliances,Dyson V11 Vacuum,4,200.95,803.8,North America,Credit Card
10829,2024-02-05,Home Appliances,Shiseido Ultimate Sun Protector,4,34.12,136.48,Europe,Credit Card
10830,2024-07-08,Electronics,L'Occitane Shea Butter Hand Cream,2,1612.95,3225.9,North America,Credit Card
10831,2024-07-22,Electronics,Adidas Ultraboost Running Shoes,1,222.15,222.15,North America,PayPal
10832,2024-03-22,Clothing,Instant Pot Duo Crisp,3,109.59,328.77,Europe,PayPal
10833,2024-06-23,Electronics,Google Pixel 6 Pro,2,22.47,44.94,North America,PayPal
10834,2024-05-11,Sports,Apple MacBook Air,1,8.87,8.87,Europe,Credit Card
10835,2024-05-29,Books,Apple iPad Air,2,72.96,145.92,North America,Credit Card
10836,2024-02-18,Clothing,Nike Metcon 6,5,193.96,969.8000000000001,Europe,PayPal
10837,2024-05-12,Beauty Products,Adidas 3-Stripes Shorts,3,106.1,318.29999999999995,Asia,Credit Card
10838,2024-07-13,Electronics,Dr. Jart+ Cicapair Tiger Grass Color Correcting Treatment,3,64.31,192.93,North America,PayPal
10839,2024-03-02,Electronics,Instant Pot Duo Crisp,3,181.47,544.41,North America,Credit Card
10840,2024-01-17,Electronics,Garmin Forerunner 945,3,219.56,658.6800000000001,North America,Credit Card
10841,2024-05-28,Clothing,Adidas 3-Stripes Shorts,1,297.47,297.47,Europe,Credit Card
10842,2024-01-29,Electronics,Yeti Rambler Tumbler,1,549.93,549.93,Europe,PayPal
10843,2024-06-20,Clothing,Cuisinart Coffee Center,2,536.83,1073.66,Asia,PayPal
10844,2024-05-26,Books,Think and Grow Rich by Napoleon Hill,6,21.91,131.46,Asia,PayPal
10845,2024-02-14,Books,Eufy RoboVac 11S,3,183.92,551.76,Asia,Credit Card
10846,2024-03-19,Beauty Products,Lancome La Vie Est Belle,1,87.36,87.36,Asia,Credit Card
10847,2024-05-08,Electronics,Clinique Dramatically Different Moisturizing Lotion,2,487.47,974.94,Europe,Debit Card
10848,2024-05-17,Electronics,Forever 21 Graphic Tee,1,426.88,426.88,North America,Debit Card
10849,2024-02-22,Electronics,Shark IQ Robot Vacuum,1,777.34,777.34,Europe,PayPal
10850,2024-03-27,Beauty Products,Breville Smart Grill,4,56.14,224.56,Asia,Debit Card
10851,2024-04-09,Beauty Products,Bowflex SelectTech 552 Dumbbells,1,265.27,265.27,Europe,PayPal
10852,2024-04-14,Books,Amazon Echo Show 10,2,239.25,478.5,Europe,Credit Card
10853,2024-05-10,Home Appliances,TriggerPoint GRID Foam Roller,1,218.92,218.92,Europe,PayPal
10854,2024-03-01,Sports,Apple AirPods Max,3,7.49,22.47,Asia,Debit Card
10855,2024-08-02,Beauty Products,First Aid Beauty Ultra Repair Cream,2,25.41,50.82,North America,Debit Card
10856,2024-04-06,Beauty Products,Breville Smart Oven,5,23.08,115.39999999999999,Asia,Debit Card
10857,2024-02-06,Home Appliances,Samsung QLED 4K TV,4,25.22,100.88,Asia,Debit Card
10858,2024-08-19,Books,Hydro Flask Standard Mouth Water Bottle,1,117.31,117.31,Europe,PayPal
10859,2024-01-31,Books,Peloton Bike,1,10.69,10.69,Europe,PayPal
10860,2024-02-13,Beauty Products,GoPro HERO10 Black,4,126.38,505.52,Asia,Credit Card
10861,2024-01-27,Beauty Products,Adidas Ultraboost Shoes,2,6.77,13.54,North America,Credit Card
10862,2024-04-27,Electronics,First Aid Beauty Ultra Repair Cream,5,6.97,34.85,Europe,PayPal
10863,2024-05-29,Sports,Forever 21 Graphic Tee,1,9.24,9.24,Europe,Credit Card
10864,2024-04-13,Sports,Instant Pot Duo Crisp,3,8.86,26.58,North America,Credit Card
10865,2024-02-01,Sports,Harry Potter and the Sorcerer's Stone,3,12.24,36.72,Asia,PayPal
10866,2024-05-26,Home Appliances,The Girl on the Train by Paula Hawkins,1,298.2,298.2,Europe,Debit Card
10867,2024-02-15,Electronics,Adidas Ultraboost Shoes,1,150.81,150.81,Europe,Credit Card
10868,2024-01-30,Electronics,Nike Air Zoom Pegasus 37,2,936.42,1872.84,Asia,Debit Card
10869,2024-04-27,Beauty Products,Cuisinart Griddler Deluxe,2,63.93,127.86,Europe,PayPal
10870,2024-03-10,Clothing,Under Armour HeatGear T-Shirt,2,146.17,292.34,North America,Credit Card
10871,2024-08-03,Books,Adidas Originals Trefoil Hoodie,2,45.95,91.9,North America,PayPal
10872,2024-02-21,Electronics,Apple Watch Series 8,1,76.45,76.45,Asia,Credit Card
10873,2024-05-01,Clothing,Forever 21 Graphic Tee,1,342.6,342.6,Asia,Debit Card
10874,2024-08-17,Beauty Products,Tarte Shape Tape Concealer,1,43.9,43.9,Asia,PayPal
10875,2024-02-11,Home Appliances,Dune by Frank Herbert,3,26.11,78.33,Europe,PayPal
10876,2024-04-17,Home Appliances,Tommy Hilfiger Polo Shirt,3,54.6,163.8,Europe,Debit Card
10877,2024-06-05,Home Appliances,Yeti Tundra Haul Portable Wheeled Cooler,2,445.32,890.64,Asia,PayPal
10878,2024-06-26,Electronics,Bowflex SelectTech 552 Dumbbells,3,33.46,100.38,North America,PayPal
10879,2024-01-07,Beauty Products,The Da Vinci Code,2,73.23,146.46,North America,Credit Card
10880,2024-05-06,Beauty Products,Garmin Forerunner 245,5,129.72,648.6,North America,PayPal
10881,2024-02-27,Beauty Products,Anker PowerCore Portable Charger,6,285.48,1712.88,Asia,Credit Card
10882,2024-07-14,Home Appliances,Amazon Echo Dot (4th Gen),4,686.39,2745.56,Europe,PayPal
10883,2024-06-02,Beauty Products,Under Armour HOVR Sonic 4 Shoes,3,76.74,230.21999999999997,North America,Credit Card
10884,2024-05-02,Books,Laneige Water Sleeping Mask,2,69.11,138.22,Europe,Credit Card
10885,2024-08-01,Clothing,Nike Air Force 1 Sneakers,3,49.61,148.82999999999998,Asia,Credit Card
10886,2024-08-09,Books,Uniqlo Airism Seamless Boxer Briefs,1,114.61,114.61,Europe,Debit Card
10887,2024-07-30,Clothing,Tarte Shape Tape Concealer,2,108.55,217.1,North America,Credit Card
10888,2024-06-22,Sports,Google Pixelbook Go,1,150.22,150.22,Asia,PayPal
10889,2024-03-03,Beauty Products,Under Armour HeatGear T-Shirt,2,103.1,206.2,North America,Debit Card
10890,2024-07-18,Clothing,Google Pixelbook Go,4,151.24,604.96,Europe,Debit Card
10891,2024-04-05,Clothing,Yeti Rambler Tumbler,10,163.1,1631.0,Asia,Debit Card
10892,2024-05-19,Home Appliances,The Girl with the Dragon Tattoo by Stieg Larsson,1,744.55,744.55,North America,Credit Card
10893,2024-03-05,Books,Nintendo Switch,2,360.63,721.26,Asia,Credit Card
10894,2024-02-14,Sports,Ninja Professional Blender,2,159.28,318.56,Europe,Credit Card
10895,2024-07-10,Beauty Products,TriggerPoint GRID Foam Roller,1,50.59,50.59,Europe,PayPal
10896,2024-01-28,Sports,Instant Pot Duo,2,387.1,774.2,Europe,Credit Card
10897,2024-03-01,Sports,Harry Potter and the Sorcerer's Stone,3,241.47,724.41,Asia,Credit Card
10898,2024-08-05,Beauty Products,The Road by Cormac McCarthy,1,6.66,6.66,Asia,Debit Card
10899,2024-02-17,Beauty Products,Garmin Forerunner 945,2,304.48,608.96,North America,Credit Card
10900,2024-08-26,Books,The Handmaid's Tale by Margaret Atwood,4,7.62,30.48,Asia,PayPal
10901,2024-02-09,Electronics,De'Longhi Magnifica Espresso Machine,1,172.37,172.37,Europe,PayPal
10902,2024-04-22,Clothing,Titleist Pro V1 Golf Balls,1,570.0,570.0,North America,PayPal
10903,2024-03-27,Electronics,Breville Smart Oven,3,878.69,2636.07,North America,Debit Card
10904,2024-03-17,Clothing,Under Armour HOVR Sonic 4 Shoes,3,162.69,488.07,Europe,Credit Card
10905,2024-07-26,Clothing,Tarte Shape Tape Concealer,1,15.29,15.29,Europe,Debit Card
10906,2024-06-19,Clothing,Bowflex SelectTech 1090 Adjustable Dumbbells,1,37.52,37.52,Europe,Debit Card
10907,2024-07-20,Beauty Products,Samsung Galaxy Watch 4,1,84.44,84.44,North America,PayPal
10908,2024-06-29,Sports,The Hunger Games by Suzanne Collins,4,51.81,207.24,Asia,Debit Card
10909,2024-08-07,Electronics,The Goldfinch by Donna Tartt,1,48.33,48.33,Europe,PayPal
10910,2024-02-07,Clothing,Estee Lauder Advanced Night Repair,3,78.75,236.25,North America,PayPal
10911,2024-01-24,Books,Under Armour HOVR Sonic 4 Shoes,2,13.31,26.62,Asia,Debit Card
10912,2024-01-07,Books,Dune by Frank Herbert,1,122.74,122.74,Asia,Credit Card
10913,2024-06-01,Electronics,Dyson V8 Absolute,4,195.75,783.0,North America,Credit Card
10914,2024-08-22,Beauty Products,Hydro Flask Standard Mouth Water Bottle,2,499.48,998.96,Europe,Credit Card
10915,2024-03-18,Electronics,The Ordinary Niacinamide Serum,1,582.75,582.75,Asia,Debit Card
10916,2024-06-26,Sports,Instant Pot Duo Crisp,2,208.8,417.6,Europe,PayPal
10917,2024-07-12,Home Appliances,Under Armour Tech 2.0 T-Shirt,5,211.78,1058.9,North America,Credit Card
10918,2024-05-29,Books,Samsung Odyssey G7 Gaming Monitor,2,42.49,84.98,North America,Credit Card
10919,2024-06-23,Books,Kiehl's Midnight Recovery Concentrate,1,34.14,34.14,Europe,Credit Card
10920,2024-05-11,Electronics,Crock-Pot 6-Quart Slow Cooker,3,656.03,1968.09,Asia,PayPal
10921,2024-04-20,Books,First Aid Beauty Ultra Repair Cream,4,62.92,251.68,Asia,PayPal
10922,2024-01-11,Books,Nespresso VertuoPlus,1,493.89,493.89,Asia,Credit Card
10923,2024-06-14,Electronics,Samsung Odyssey G7 Gaming Monitor,3,24.58,73.74,North America,Credit Card
10924,2024-06-06,Home Appliances,Dyson V8 Absolute,2,768.49,1536.98,Europe,PayPal
10925,2024-08-22,Sports,Adidas Originals Trefoil Hoodie,2,25.04,50.08,North America,Credit Card
10926,2024-02-28,Home Appliances,Educated by Tara Westover,2,214.49,428.98,Europe,PayPal
10927,2024-06-08,Sports,Garmin Forerunner 245,1,11.54,11.54,Europe,Debit Card
10928,2024-06-19,Beauty Products,Instant Pot Duo Evo Plus,6,361.22,2167.32,Asia,Debit Card
10929,2024-06-11,Clothing,Champion Reverse Weave Hoodie,2,428.42,856.84,Europe,Credit Card
10930,2024-03-07,Electronics,Nespresso VertuoPlus,4,70.74,282.96,Europe,Credit Card
10931,2024-03-14,Electronics,Sunday Riley Good Genes,3,1853.61,5560.83,North America,PayPal
10932,2024-04-20,Books,Old Navy Relaxed-Fit T-Shirt,3,100.33,300.99,Europe,Credit Card
10933,2024-01-13,Books,Peloton Bike,3,24.89,74.67,North America,Credit Card
10934,2024-08-18,Beauty Products,Google Nest Wifi Router,1,286.96,286.96,Asia,PayPal
10935,2024-07-09,Books,Adidas 3-Stripes Shorts,1,247.09,247.09,Asia,PayPal
10936,2024-04-20,Home Appliances,Keurig K-Mini Coffee Maker,1,8.93,8.93,Asia,PayPal
10937,2024-04-13,Beauty Products,Forever 21 Graphic Tee,1,684.29,684.29,Asia,PayPal
10938,2024-07-10,Home Appliances,Hydro Flask Wide Mouth Water Bottle,4,10.27,41.08,Asia,Debit Card
10939,2024-02-01,Beauty Products,Dune by Frank Herbert,4,332.62,1330.48,Asia,Credit Card
10940,2024-03-05,Electronics,Gap Crewneck Sweatshirt,2,1087.09,2174.18,North America,Credit Card
10941,2024-04-19,Sports,Gap Essential Crewneck T-Shirt,3,896.86,2690.58,Europe,Credit Card
10942,2024-06-26,Books,Adidas 3-Stripes Shorts,1,521.2,521.2,Asia,PayPal
10943,2024-04-02,Beauty Products,The Ordinary Niacinamide Serum,1,94.71,94.71,Asia,Credit Card
10944,2024-03-23,Clothing,Philips Airfryer XXL,1,372.12,372.12,Asia,PayPal
10945,2024-03-05,Clothing,Garmin Fenix 6X Pro,3,172.86,518.58,Asia,Credit Card
10946,2024-01-23,Electronics,Nike Air Zoom Pegasus 37,3,549.67,1649.0099999999998,North America,Credit Card
10947,2024-05-10,Clothing,Bowflex SelectTech 1090 Adjustable Dumbbells,5,204.29,1021.4499999999999,Asia,PayPal
10948,2024-03-15,Home Appliances,Anker PowerCore Portable Charger,2,32.44,64.88,North America,Credit Card
10949,2024-07-31,Beauty Products,Crock-Pot 6-Quart Slow Cooker,1,9.24,9.24,North America,PayPal
10950,2024-03-12,Sports,Under Armour HOVR Sonic 4 Shoes,2,102.86,205.72,Europe,Credit Card
10951,2024-03-08,Home Appliances,Samsung QLED 4K TV,3,15.81,47.43,Asia,PayPal
10952,2024-07-05,Home Appliances,The Sun Also Rises by Ernest Hemingway,1,86.02,86.02,North America,Credit Card
10953,2024-03-26,Home Appliances,The Power of Now by Eckhart Tolle,3,432.0,1296.0,Europe,PayPal
10954,2024-07-23,Beauty Products,Champion Reverse Weave Hoodie,1,455.58,455.58,Asia,PayPal
10955,2024-05-24,Beauty Products,Nintendo Switch,2,32.97,65.94,Europe,Credit Card
10956,2024-06-29,Books,Garmin Forerunner 245,4,24.16,96.64,Asia,PayPal
10957,2024-02-26,Sports,Ring Video Doorbell,1,8.82,8.82,Asia,Credit Card
10958,2024-02-23,Clothing,Lancome La Vie Est Belle,4,52.4,209.6,Asia,Debit Card
10959,2024-03-10,Clothing,LG OLED TV,2,88.63,177.26,Europe,PayPal
10960,2024-06-26,Home Appliances,Sonos Beam Soundbar,3,991.75,2975.25,Asia,PayPal
10961,2024-05-04,Clothing,Garmin Forerunner 245,1,27.0,27.0,Asia,Debit Card
10962,2024-01-11,Electronics,Gone Girl by Gillian Flynn,2,1206.84,2413.68,Europe,Credit Card
10963,2024-08-14,Sports,Caudalie Vinoperfect Radiance Serum,3,146.92,440.76,Asia,Debit Card
10964,2024-05-04,Books,Fitbit Inspire 2,3,18.86,56.58,Asia,PayPal
10965,2024-02-02,Beauty Products,Amazon Echo Show 10,6,104.53,627.1800000000001,Asia,Credit Card
10966,2024-06-18,Clothing,The Road by Cormac McCarthy,2,880.93,1761.86,Europe,Credit Card
10967,2024-02-10,Clothing,Instant Pot Duo,4,329.41,1317.64,North America,PayPal
10968,2024-05-14,Books,TriggerPoint GRID Foam Roller,2,483.41,966.82,North America,Credit Card
10969,2024-03-07,Beauty Products,Patagonia Better Sweater,2,522.15,1044.3,Asia,PayPal
10970,2024-02-19,Sports,Nike Air Zoom Pegasus 37,2,119.43,238.86,Asia,PayPal
10971,2024-03-15,Sports,Breville Smart Grill,1,29.0,29.0,Asia,Debit Card
10972,2024-05-22,Beauty Products,Anova Precision Cooker,1,390.43,390.43,Europe,PayPal
10973,2024-01-02,Books,The Da Vinci Code,5,72.07,360.34999999999997,Europe,Debit Card
10974,2024-07-22,Beauty Products,Tarte Shape Tape Concealer,3,139.32,417.96,Asia,PayPal
10975,2024-02-24,Clothing,Kindle Paperwhite,3,174.57,523.71,Asia,Debit Card
10976,2024-08-08,Sports,Bose QuietComfort 35 II Wireless Headphones,2,25.82,51.64,North America,Debit Card
10977,2024-02-11,Beauty Products,De'Longhi Magnifica Espresso Machine,2,18.64,37.28,Asia,PayPal
10978,2024-04-20,Sports,Breville Smart Grill,4,6.63,26.52,Europe,Credit Card
10979,2024-03-17,Home Appliances,Patagonia Better Sweater,2,6.86,13.72,North America,PayPal
10980,2024-01-17,Books,Wilson Evolution Basketball,1,33.45,33.45,North America,Credit Card
10981,2024-02-02,Clothing,Sony WH-1000XM4 Headphones,1,8.72,8.72,North America,Credit Card
10982,2024-02-14,Beauty Products,Columbia Fleece Jacket,1,180.28,180.28,North America,Credit Card
10983,2024-02-19,Books,Shark IQ Robot Vacuum,1,562.87,562.87,Europe,Credit Card
10984,2024-02-11,Home Appliances,Lancome La Vie Est Belle,1,36.71,36.71,North America,Credit Card
10985,2024-07-06,Clothing,Uniqlo Airism Mesh Boxer Briefs,1,57.89,57.89,Asia,Debit Card
10986,2024-06-02,Electronics,Sony PlayStation 5,1,422.96,422.96,North America,Credit Card
10987,2024-05-07,Electronics,Google Nest Hub Max,5,17.67,88.35000000000001,North America,Credit Card
10988,2024-08-24,Electronics,The Handmaid's Tale by Margaret Atwood,5,176.85,884.25,Europe,PayPal
10989,2024-05-09,Books,Apple AirPods Pro,2,31.2,62.4,North America,Credit Card
10990,2024-06-16,Clothing,Sunday Riley Good Genes,1,64.57,64.57,Europe,Credit Card
10991,2024-01-30,Beauty Products,Keurig K-Elite Coffee Maker,4,121.15,484.6,Europe,PayPal
10992,2024-01-10,Home Appliances,"Salt, Fat, Acid, Heat by Samin Nosrat",1,794.92,794.92,Asia,Debit Card
10993,2024-05-06,Sports,Dyson Pure Cool Link,2,188.64,377.28,Europe,PayPal
10994,2024-04-16,Electronics,TriggerPoint GRID Foam Roller,2,1270.95,2541.9,Asia,PayPal
10995,2024-08-25,Sports,Nespresso Vertuo Next Coffee and Espresso Maker,4,6.65,26.6,Europe,Credit Card
10996,2024-08-26,Books,The Handmaid's Tale by Margaret Atwood,4,23.21,92.84,Asia,Debit Card
10997,2024-07-14,Sports,Uniqlo Airism Seamless Boxer Briefs,1,718.1,718.1,Europe,Credit Card
10998,2024-01-15,Home Appliances,L'Oreal Revitalift Serum,2,1429.77,2859.54,Europe,Credit Card
10999,2024-06-08,Sports,Levi's 511 Slim Fit Jeans,3,40.9,122.69999999999999,Asia,Credit Card
11000,2024-02-13,Beauty Products,Drunk Elephant C-Firma Day Serum,1,197.64,197.64,Europe,Credit Card
